2025-08-14 10:47:08 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:47:09 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:47:09 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:47:09 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:47:09 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:47:10 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:47:11 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:47:11 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:47:11 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:48:27 [main] WARN  org.testng.TestNG - Ignoring duplicate listener : com.testng.ReportsDemo
2025-08-14 10:48:27 [main] WARN  org.testng.TestNG - Ignoring duplicate listener : com.testng.ReportsDemo
2025-08-14 10:48:34 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:48:34 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:48:34 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:48:35 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:48:36 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:48:36 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:48:36 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:48:36 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:48:37 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:48:37 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:48:37 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:48:37 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:49:26 [main] WARN  org.testng.TestNG - Ignoring duplicate listener : com.testng.ReportsDemo
2025-08-14 10:49:26 [main] WARN  org.testng.TestNG - Ignoring duplicate listener : com.testng.ReportsDemo
2025-08-14 10:49:34 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:49:34 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:49:34 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:49:35 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:49:36 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:49:36 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:49:36 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:49:36 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:49:36 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:49:36 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:49:36 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:49:36 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:53:06 [main] WARN  org.testng.TestNG - Ignoring duplicate listener : com.testng.ReportsDemo
2025-08-14 10:53:06 [main] WARN  org.testng.TestNG - Ignoring duplicate listener : com.testng.ReportsDemo
2025-08-14 10:53:13 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:53:13 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:53:13 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:53:15 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:53:15 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:53:15 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:53:15 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:53:16 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:53:16 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:53:16 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:53:16 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:53:16 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
